33785348 55 0.00 0.97
33785372 55 0.00 0.97
33785395 55 0.00 0.97
33785419 55 0.00 0.98
33785442 55 0.00 0.98
33785465 55 0.00 0.98
33785489 55 0.00 0.98
33785513 55 0.00 0.98
33785537 55 0.00 0.97
33785561 55 0.00 0.97
33785569 55 0.00 0.97
33785586 55 0.00 0.97
33785610 55 0.00 0.97
33785634 55 0.00 0.98
33785659 55 0.00 0.98
33785684 55 0.00 0.98
33785710 55 0.00 0.98
33785733 55 0.00 0.98
33785757 55 0.00 0.98
33785780 55 0.00 0.98
33785804 55 0.00 0.98
33785828 55 0.00 0.98
33785851 55 0.00 0.98
33785875 55 0.00 0.98
33785899 55 0.00 0.98
33785923 55 0.00 0.98
33785947 55 0.00 0.98
33785955 55 0.00 0.98
33785971 55 0.00 0.98
33785996 55 0.00 0.98
33786021 55 0.00 0.98
33786045 55 0.00 0.98
33786069 55 0.00 0.98
33786094 55 0.00 0.98
33786114 55 0.00 0.98
33786135 55 0.00 0.98
33786156 55 0.00 0.98
33786177 55 0.00 0.98
33786198 55 0.00 0.97
33786219 55 0.00 0.97
33786240 55 0.00 0.97
33786262 55 0.00 0.97
33786283 55 0.00 0.97
33786305 55 0.00 0.98
33786307 55 0.00 0.98
33786327 55 0.00 0.98
33786348 55 0.00 0.98
33786371 55 0.00 0.98
33786392 55 0.00 0.97
33786414 55 0.00 0.97
33786436 55 0.00 0.97
33786458 55 0.00 0.97
33786480 55 0.00 0.97
33786503 55 0.00 0.98
33786525 55 0.00 0.98
33786548 55 0.00 0.98
33786571 55 0.00 0.98
33786594 55 0.00 0.98
33786616 55 0.00 0.97
33786639 55 0.00 0.97
33786643 55 0.00 0.97
33786662 55 0.00 0.97
33786685 55 0.00 0.97
33786708 55 0.00 0.97
33786731 55 0.00 0.97
33786755 55 0.00 0.97
33786778 55 0.00 0.97
33786802 55 0.00 0.97
33786826 55 0.00 0.97
33786851 55 0.00 0.97
33786876 55 0.00 0.97
33786901 55 0.00 0.97
33786927 55 0.00 0.97
33786952 55 0.00 0.98
33786978 55 0.00 0.98
33787005 55 0.00 0.98
33787016 55 0.00 0.98
33787030 55 0.00 0.98
33787055 55 0.00 0.97
33787079 55 0.00 0.97
33787104 55 0.00 0.97
33787130 55 0.00 0.97
33787155 55 0.00 0.97
33787179 55 0.00 0.97
33787203 55 0.00 0.97
33787223 55 0.00 0.97
33787244 55 0.00 0.97
33787265 55 -0.06 0.98
33787285 55 -0.06 0.98
33787307 55 -0.06 0.98
33787328 55 -0.06 0.98
33787349 55 -0.06 0.98
33787371 55 0.00 0.97
33787374 55 0.00 0.97
33787393 55 0.00 0.97
33787416 55 0.00 0.97
33787438 55 0.00 0.97
33787460 55 0.00 0.97
33787482 55 0.00 0.97
33787503 55 0.00 0.97
33787525 55 0.00 0.97
33787547 55 0.00 0.97
33787570 55 0.00 0.98
33787593 55 0.00 0.98
33787616 55 0.00 0.98
33787639 55 0.00 0.98
33787661 55 0.00 0.98
33787684 55 0.00 0.97
33787707 55 0.00 0.97
33787712 55 0.00 0.97
33787730 55 0.00 0.97
33787754 55 0.00 0.97
33787779 55 0.00 0.97
33787801 55 0.00 0.97
33787825 55 0.00 0.97
33787848 55 0.00 0.97
33787871 55 0.00 0.97
33787895 55 0.00 0.98
33787918 55 0.00 0.98
33787942 55 0.00 0.98
33787965 55 0.00 0.98
33787988 55 0.00 0.98
33788012 55 0.00 0.98
33788037 55 0.00 0.98
33788060 55 0.00 0.98
33788067 55 0.00 0.98
33788084 55 0.00 0.98
33788108 55 0.06 0.97
33788132 55 0.06 0.97
33788157 55 0.06 0.97
33788181 55 0.06 0.97
33788206 55 0.06 0.97
33788231 55 0.00 0.97
33788255 55 0.00 0.97
33788279 55 0.00 0.97
33788304 55 0.00 0.97
33788324 55 0.00 0.97
33788345 55 0.00 0.97
33788366 55 0.00 0.97
33788387 55 0.00 0.97
33788409 55 0.00 0.97
33788431 55 0.00 0.97
33788433 55 0.00 0.97
33788452 55 0.00 0.97
33788475 55 0.00 0.97
33788497 55 0.00 0.97
33788519 55 0.00 0.97
33788541 55 0.00 0.97
33788564 55 0.00 0.97
33788586 55 0.00 0.97
33788608 55 0.00 0.97
33788631 55 0.00 0.97
33788653 55 0.00 0.97
33788676 55 0.00 0.97
33788700 55 0.00 0.97
33788723 55 0.00 0.97
33788746 55 0.00 0.97
33788769 55 0.00 0.97
33788774 55 0.00 0.97
33788791 55 0.00 0.97
33788815 55 0.00 0.97
33788838 55 0.00 0.97
33788860 55 0.00 0.97
33788883 55 0.00 0.97
33788906 55 0.00 0.97
33788930 55 0.00 0.97
33788953 55 0.00 0.97
33788978 55 0.00 0.97
33789003 55 0.00 0.97
33789028 55 0.00 0.97
33789052 55 0.00 0.97
33789076 55 0.00 0.97
33789101 55 0.00 0.98
33789126 55 0.00 0.98
33789136 55 0.00 0.98
33789150 55 0.00 0.98
33789174 55 0.00 0.98
33789198 55 0.00 0.97
33789225 55 0.00 0.97
33789250 55 0.00 0.97
33789277 55 0.00 0.97
33789303 55 0.00 0.97
33789329 55 0.00 0.97
33789357 55 0.00 0.97
33789383 55 0.00 0.97
33789408 55 0.00 0.97
33789434 55 0.00 0.97
33789455 55 0.00 0.98
33789475 55 0.00 0.98
33789496 55 0.00 0.98
33789517 55 0.00 0.98
33789518 55 0.00 0.98
33789538 55 0.00 0.97
33789560 55 0.00 0.97
33789581 55 0.00 0.97
33789602 55 0.00 0.97
33789624 55 0.00 0.97
33789646 55 0.00 0.97
33789668 55 0.00 0.97
33789691 55 0.00 0.97
33789714 55 0.00 0.97
33789735 55 0.00 0.97
33789757 55 0.00 0.97
33789779 55 0.00 0.97
33789801 55 0.00 0.97
33789823 55 0.00 0.97
33789846 55 0.00 0.97
33789852 55 0.00 0.98
33789868 55 0.00 0.98
33789891 55 0.00 0.98
33789914 55 0.00 0.98
33789937 55 0.00 0.98
33789961 55 0.00 0.97
33789985 55 0.00 0.97
33790008 55 0.00 0.97
33790031 55 0.00 0.97
33790055 55 0.00 0.97
33790078 55 0.00 0.98
33790103 55 0.00 0.98
33790128 55 0.00 0.98
33790151 55 0.00 0.98
33790175 55 0.00 0.98
33790198 55 0.00 0.98
33790221 55 0.00 0.98
33790228 55 0.00 0.98
33790245 55 0.00 0.98
33790269 55 0.00 0.98
33790295 55 0.00 0.97
33790321 55 0.00 0.97
33790347 55 0.00 0.97
33790371 55 0.00 0.97
33790395 55 0.00 0.97
33790420 55 0.00 0.98
33790445 55 0.00 0.98
33790470 55 0.00 0.98
33790494 55 0.00 0.98
33790518 55 0.00 0.98
33790545 55 0.00 0.97
33790565 55 0.00 0.97
33790586 55 0.00 0.97
33790607 55 0.00 0.97
33790608 55 0.00 0.97
33790628 55 0.00 0.97
33790650 55 0.00 0.97
33790671 55 0.00 0.97
33790692 55 0.00 0.97
33790714 55 0.00 0.97
33790735 55 0.00 0.97
33790758 55 0.00 0.97
33790780 55 0.00 0.97
33790802 55 0.00 0.97
33790825 55 0.00 0.97
33790847 55 0.00 0.98
33790869 55 0.00 0.98
33790892 55 0.00 0.98
33790915 55 0.00 0.98
33790938 55 0.00 0.98
33790944 55 0.00 0.97
33790962 55 0.00 0.97
33790984 55 0.00 0.97
33791007 55 0.00 0.97
33791030 55 0.00 0.97
33791052 55 0.00 0.97
33791074 55 0.00 0.97
33791099 55 0.00 0.97
33791121 55 0.00 0.97
33791144 55 0.00 0.97
33791167 55 0.00 0.97
33791190 55 0.00 0.97
33791215 55 0.00 0.97
33791240 55 0.00 0.97
33791265 55 0.00 0.97
33791291 55 0.00 0.97
33791301 55 0.00 0.97
33791316 55 0.00 0.97
33791341 55 0.00 0.97
33791368 55 0.00 0.97
33791390 55 0.00 0.98
33791414 55 0.00 0.98
33791440 55 0.00 0.98
33791464 55 0.00 0.98
33791489 55 0.00 0.98
33791513 55 0.00 0.97
33791537 55 0.00 0.97
33791562 55 0.00 0.97
33791588 55 0.00 0.97
33791612 55 0.00 0.97
33791636 55 0.00 0.98
33791660 55 0.00 0.98
33791681 55 0.00 0.98
33791683 55 0.00 0.98
33791702 55 0.00 0.98
33791723 55 0.00 0.98
33791744 55 0.00 0.98
33791766 55 0.00 0.98
33791787 55 0.00 0.98
33791809 55 0.00 0.97
33791831 55 0.00 0.97
33791852 55 0.00 0.97
33791874 55 0.00 0.97
33791897 55 0.00 0.97
33791919 55 0.00 0.97
33791942 55 0.00 0.97
33791965 55 0.00 0.97
33791986 55 0.00 0.97
33792009 55 0.00 0.97
33792014 55 0.00 0.97
33792033 55 0.00 0.97
33792056 55 0.00 0.97
33792078 55 0.00 0.97
33792101 55 0.00 0.97
33792124 55 0.00 0.97
33792147 55 0.00 0.97
33792171 55 0.00 0.97
33792195 55 0.00 0.97
33792219 55 0.00 0.97
33792244 55 0.00 0.98
33792266 55 0.00 0.98
33792291 55 0.00 0.98
33792315 55 0.00 0.98
33792339 55 0.00 0.98
33792365 55 0.00 0.97
33792374 55 0.00 0.97
33792389 55 0.00 0.97
33792412 55 0.00 0.97
33792435 55 0.00 0.97
33792459 55 0.00 0.97
33792485 55 0.00 0.97
33792508 55 0.00 0.97
33792532 55 0.00 0.97
33792556 55 0.00 0.97
33792580 55 0.00 0.97
33792604 55 0.00 0.97
33792629 55 0.00 0.97
33792653 55 0.00 0.97
33792677 55 0.00 0.97
33792701 55 0.00 0.98
33792725 55 0.00 0.98
33792752 55 0.00 0.98
33792764 55 0.00 0.98
33792773 55 0.00 0.98
33792793 55 0.00 0.97
33792814 55 0.00 0.97
33792835 55 0.00 0.97
33792856 55 0.00 0.97
33792877 55 0.00 0.97
33792899 55 0.00 0.97
33792920 55 0.00 0.97
33792942 55 0.00 0.97
33792963 55 0.00 0.97
33792985 55 0.00 0.97
33793007 55 0.00 0.97
33818493 55 0.00 0.98
33818514 55 0.00 0.98
33818535 55 0.00 0.97
33818556 55 0.00 0.97
33818577 55 0.00 0.97
33818598 55 0.00 0.97
33818614 55 0.00 0.97
33818630 55 0.00 0.97
33818654 55 0.00 0.97
33818675 55 0.00 0.97
33818691 55 0.00 0.97
33818714 55 0.00 0.97
33818735 55 0.00 0.97
33818752 55 0.00 0.97
33818775 55 0.00 0.97
33818796 55 0.00 0.97
33818818 55 0.00 0.97
33818840 55 0.00 0.97
33818862 55 0.00 0.97
33818884 55 0.00 0.97
33818906 55 0.00 0.97
33818929 55 0.00 0.97
33818936 55 0.00 0.97
33818952 55 0.00 0.97
33818976 55 0.00 0.97
33818998 55 0.00 0.97
33819022 55 0.00 0.97
33819044 55 0.00 0.98
33819067 55 0.00 0.98
33819090 55 0.00 0.98
33819113 55 0.00 0.98
33819136 55 0.00 0.98
33819159 55 0.00 0.98
33819183 55 0.00 0.98
33819207 55 0.00 0.98
33819231 55 0.00 0.98
33819255 55 0.00 0.98
33819278 55 0.00 0.98
33819284 55 0.00 0.98
33819302 55 0.00 0.98
33819325 55 0.00 0.98
33819349 55 0.00 0.98
33819375 55 0.00 0.97
33819401 55 0.00 0.97
33819426 55 0.00 0.97
33819450 55 0.00 0.97
33819475 55 0.00 0.97
33819500 55 0.00 0.97
33819525 55 0.00 0.97
33819549 55 0.00 0.97
33819574 55 0.00 0.97
33819594 55 0.00 0.97
33819615 55 0.00 0.98
33819636 55 0.00 0.98
33819657 55 0.00 0.98
33819658 55 0.00 0.98
33819678 55 0.00 0.98
33819699 55 0.00 0.97
33819721 55 0.00 0.97
33819743 55 0.00 0.97
33819765 55 0.00 0.97
33819787 55 0.00 0.97
33819809 55 0.00 0.97
33819832 55 0.00 0.97
33819855 55 0.00 0.97
33819877 55 0.00 0.97
33819900 55 0.00 0.97
33819922 55 0.00 0.97
33819945 55 0.00 0.97
33819968 55 0.00 0.97
33819990 55 0.00 0.97
33819994 55 0.00 0.97
33820012 55 0.00 0.97
33820035 55 0.00 0.97
33820057 55 0.00 0.97
33820080 55 0.00 0.97
33820102 55 0.00 0.97
33820126 55 0.00 0.97
33820149 55 0.00 0.97
33820172 55 0.00 0.97
33820195 55 0.00 0.97
33820218 55 0.00 0.98
33820241 55 0.00 0.98
33820265 55 0.00 0.98
33820288 55 0.00 0.98
33820312 55 0.00 0.98
33820336 55 0.00 0.98
33820342 55 0.00 0.98
33820359 55 0.00 0.98
33820385 55 0.00 0.98
33820411 55 0.00 0.98
33820437 55 0.00 0.98
33820462 55 0.00 0.98
33820486 55 0.00 0.98
33820510 55 0.00 0.98
33820535 55 0.00 0.98
33820559 55 0.00 0.98
33820583 55 0.00 0.98
33820608 55 0.00 0.98
33820633 55 0.00 0.98
33820658 55 0.00 0.98
33820683 55 0.00 0.97
33820703 55 0.00 0.97
33820724 55 0.00 0.97
33820725 55 0.00 0.97
33820745 55 0.00 0.97
33820766 55 0.06 0.97
33820787 55 0.06 0.97
33820809 55 0.06 0.97
33820830 55 0.06 0.97
33820851 55 0.06 0.97
33820873 55 0.06 0.97
33820896 55 0.06 0.97
33820917 55 0.06 0.97
33820938 55 0.06 0.97
33820960 55 0.06 0.97
33820982 55 0.00 0.97
33821005 55 0.00 0.97
33821028 55 0.00 0.97
33821051 55 0.00 0.97
33821056 55 0.00 0.97
33821074 55 0.00 0.97
33821097 55 0.00 0.97
33821120 55 0.00 0.97
33821143 55 0.00 0.97
33821166 55 0.00 0.97
33821189 55 0.00 0.97
33821211 55 0.00 0.97
33821234 55 0.00 0.97
33821257 55 0.00 0.97
33821280 55 0.00 0.97
33821303 55 0.00 0.98
33821326 55 0.00 0.98
33821349 55 0.00 0.98
33821374 55 0.00 0.98
33821398 55 0.00 0.98
33821404 55 0.00 0.98
33821421 55 0.00 0.98
33821444 55 0.00 0.98
33821468 55 0.00 0.98
33821491 55 0.00 0.98
33821515 55 0.00 0.97
33821538 55 0.00 0.97
33821563 55 0.00 0.97
33821587 55 0.00 0.97
33821611 55 0.00 0.97
33821635 55 0.00 0.98
33821660 55 0.00 0.98
33821684 55 0.00 0.98
33821708 55 0.00 0.98
33821732 55 0.00 0.98
33821756 55 0.00 0.97
33821781 55 0.00 0.97
33821785 55 0.00 0.97
33821801 55 0.00 0.97
33821822 55 0.00 0.97
33821843 55 0.00 0.97
33821864 55 0.00 0.97
33821885 55 0.00 0.97
33821907 55 0.00 0.97
33821928 55 0.00 0.97
33821950 55 0.00 0.97
33821972 55 0.00 0.97
33821994 55 0.00 0.97
33822017 55 0.00 0.97
33822039 55 0.00 0.97
33822062 55 0.00 0.97
33822084 55 0.00 0.97
33822106 55 0.00 0.97
33822127 55 0.00 0.97
33822131 55 0.00 0.97
33822150 55 0.00 0.97
33822174 55 0.00 0.97
33822197 55 0.00 0.97
33822221 55 0.00 0.97
33822244 55 0.00 0.97
33822268 55 0.00 0.97
33822292 55 0.00 0.97
33822316 55 0.00 0.97
33822340 55 0.00 0.97
33822365 55 0.00 0.97
33822388 55 0.00 0.97
33822411 55 0.00 0.97
33822434 55 0.00 0.97
33822457 55 0.00 0.97
33822481 55 0.00 0.97
33822487 55 0.00 0.97
33822504 55 0.00 0.97
33822528 55 0.00 0.97
33822551 55 0.00 0.97
33822576 55 0.00 0.97
33822602 55 0.00 0.98
33822627 55 0.00 0.98
33822654 55 0.00 0.98
33822680 55 0.00 0.98
33822706 55 0.00 0.98
33822732 55 0.00 0.98
33822758 55 0.00 0.98
33822784 55 0.00 0.98
33822811 55 0.00 0.98
33822835 55 0.00 0.98
33822860 55 0.00 0.97
33822869 55 0.00 0.97
33822885 55 0.00 0.97
33822905 55 0.00 0.97
33822926 55 0.00 0.97
33822946 55 0.00 0.98
33822967 55 0.00 0.98
33822988 55 0.00 0.98
33823009 55 0.00 0.98
33823031 55 0.00 0.98
33823053 55 0.00 0.98
33823074 55 0.00 0.98
33823096 55 0.00 0.98
33823118 55 0.00 0.98
33823141 55 0.00 0.98
33823163 55 0.00 0.97
33823186 55 0.00 0.97
33823208 55 0.00 0.97
33823212 55 0.00 0.97
33823231 55 0.00 0.97
33823253 55 0.00 0.97
33823276 55 0.00 0.97
33823298 55 0.00 0.97
33823321 55 0.00 0.97
33823343 55 0.00 0.97
33823368 55 0.00 0.97
33823391 55 0.00 0.97
33823415 55 0.00 0.97
33823440 55 0.00 0.97
33823464 55 0.00 0.97
33823489 55 0.00 0.97
33823513 55 0.00 0.97
33823536 55 0.00 0.97
33823559 55 0.00 0.97
33823568 55 0.00 0.97
33823583 55 0.00 0.97
33823607 55 0.00 0.97
33823631 55 0.00 0.97
33823655 55 0.00 0.97
33823681 55 0.00 0.97
33823706 55 0.00 0.98
33823731 55 0.00 0.98
33823757 55 0.00 0.98
33823784 55 0.00 0.98
33823810 55 0.00 0.98
33823837 55 0.00 0.98
33823862 55 0.00 0.98
33823886 55 0.00 0.98
33823911 55 0.00 0.98
33823935 55 0.00 0.98
33823960 55 0.00 0.98
33823968 55 0.00 0.98
33823985 55 0.00 0.98
33824009 55 0.00 0.98
33824030 55 0.00 0.98
33824051 55 0.00 0.98
33824071 55 0.00 0.98
33824092 55 0.00 0.98
33824113 55 0.00 0.98
33824134 55 0.00 0.98
33824155 55 0.00 0.97
33824177 55 0.00 0.97
33824199 55 0.00 0.97
33824220 55 0.00 0.97
33824243 55 0.00 0.97
33824265 55 0.00 0.98
33824288 55 0.00 0.98
33824311 55 0.00 0.98
33824315 55 0.00 0.98
33824334 55 0.00 0.98
33824357 55 0.00 0.98
33824378 55 0.00 0.98
33824401 55 0.00 0.98
33824423 55 0.00 0.98
33824446 55 0.00 0.98
33824468 55 0.00 0.98
33824491 55 0.00 0.98
33824514 55 0.00 0.98
33824537 55 0.00 0.98
33824560 55 0.00 0.98
33824582 55 0.00 0.97
33824605 55 0.00 0.97
33824628 55 0.00 0.97
33824651 55 0.00 0.97
33824656 55 0.00 0.97
33824675 55 0.00 0.97
33824697 55 0.00 0.97
33824721 55 0.00 0.97
33824744 55 0.00 0.97
33824767 55 0.00 0.98
33824791 55 0.00 0.98
33824814 55 0.00 0.98
33824838 55 0.00 0.98
33824861 55 0.00 0.98
33824885 55 0.00 0.97
33824909 55 0.00 0.97
33824933 55 0.00 0.97
33824957 55 0.00 0.97
33824982 55 0.00 0.97
33825007 55 0.00 0.98
33825014 55 0.00 0.98
33825031 55 0.00 0.98
33825056 55 0.00 0.98
33825080 55 0.00 0.98
33825105 55 0.00 0.97
33825126 55 0.00 0.97
33825146 55 0.00 0.97
33825167 55 0.00 0.97
33825188 55 0.00 0.97
33825209 55 0.00 0.98
33825230 55 0.00 0.98
33825252 55 0.00 0.98
33825274 55 0.00 0.98
33825295 55 0.00 0.98
33825317 55 0.00 0.98
33825340 55 0.00 0.98
33825363 55 0.00 0.98
33825367 55 0.00 0.98
33825385 55 0.00 0.98
33825407 55 0.00 0.98
33825429 55 0.00 0.98
33825452 55 0.00 0.98
33825475 55 0.00 0.98
33825498 55 0.00 0.98
33825522 55 0.00 0.97
33825545 55 0.00 0.97
33825569 55 0.00 0.97
33825592 55 0.00 0.97
33825615 55 0.00 0.97
33825639 55 0.00 0.98
33825663 55 0.00 0.98
33825687 55 0.00 0.98
33825710 55 0.00 0.98
33825715 55 0.00 0.98
33825734 55 0.00 0.97
33825757 55 0.00 0.97
33825780 55 0.00 0.97
33825804 55 0.00 0.97
33825828 55 0.00 0.97
33825852 55 0.00 0.98
33825876 55 0.00 0.98
33825900 55 0.00 0.98
33825924 55 0.00 0.98
33825948 55 0.00 0.98
33825972 55 0.00 0.98
33825998 55 0.00 0.98
33826023 55 0.00 0.98
33826047 55 0.00 0.98
33826071 55 0.00 0.98
33826079 55 0.00 0.97
33826096 55 0.00 0.97
33826121 55 0.00 0.97
33826145 55 0.00 0.97
33826169 55 0.00 0.97
33826195 55 0.00 0.97
33826219 55 0.00 0.97
33826239 55 0.00 0.97
33826260 55 0.00 0.97
33826281 55 0.00 0.97
33826301 55 0.00 0.97
33826322 55 0.00 0.97
33826343 55 0.00 0.97
33826365 55 0.00 0.97
33826386 55 0.00 0.97
33826408 55 0.00 0.97
33826429 55 0.00 0.97
33826432 55 0.00 0.97
33826451 55 0.00 0.97
33826473 55 0.00 0.97
33826494 55 0.00 0.97
33826517 55 0.00 0.97
33826539 55 0.00 0.97
33826562 55 0.00 0.97
33826585 55 0.00 0.97
